id_transfermarkt,nombre_transfermarkt,posicion_transfermarkt,id_fbref,mejor_nombre_fbref,mejor_score
432157,japa,Medio,c70b396e,joao pedro,43
637809,jhosefer,Medio,c70b396e,joao pedro,44
742034,leo linck,Portero,bc30a70d,leonardo linck,78
825780,ze vitor,Medio,11283939,jose vitor silva neves,77
974488,pedro morisco,Portero,e5c4ba1f,pedro luccas,59
574774,wesley pomba,Delantero,c0127570,matheus frizzo,38
862574,mateus carvalho,Medio,35f270b7,mateus cocao,74
1083970,jp,Medio,cc5c5985,joao pedro,33
1083962,gb,Delantero,56a85c3b,gabriel souza,27
980152,bianneider tamayo,Defensa,a9ea4eeb,david retamal,53
718782,andro martinic,Portero,8ff29ce0,martin riffo,54
180781,angel cayetano,Defensa,65fead39,albert acevedo,43
1087599,matias vasquez,Defensa,fd9658bf,matias poblete,60
548898,claudio zamorano,Medio,37df0082,toman aranguiz,47
1230418,esteban neira,Medio,2f50ace0,cristobal jorquera,52
534276,nicolas rivera,Delantero,2f50ace0,cristobal jorquera,50
1247547,fabian abarca,Delantero,f82150c8,julian alfaro,54
1001594,rocco abbruzzese,Delantero,0a728b78,manuel vicuna,34
1237884,buddy galdames,Delantero,7ae94e67,joaquin larrivey,33
1175410,matias perez,Defensa,9a4fd76b,matias cahais,67
139076,claudio meneses,Defensa,0d1a88db,diego munoz,46
460834,juan mendez,Medio,973e4321,agustin nadruz,48
249756,diego rojas,Medio,c2cae400,diego urzua,73
1229031,williams saez,Delantero,53e65844,cristian bustamante,44
89606,kevin harbottle,Delantero,53e65844,cristian bustamante,41
622087,sebastian parada,Delantero,e5615255,ian aliaga,54
223759,david escalante,Delantero,0d5d288f,matias retamal,41
1034446,luciano arnijas,Defensa,3c9579d6,matias munoz,59
668512,david romero,Delantero,e76ff509,jose romero,71
1172013,leandro hernandez,Delantero,f1470e22,leonardo hernandez,86
189798,eduardo miranda,Portero,3aaf2fc4,mauricio viana,55
1260094,cristobal gonzalez,Portero,dc8080e7,christian fuentes,51
227914,andres barboza,Defensa,b3894f09,daniel gonzalez,48
740263,jason leon,Defensa,d47341b9,jose aja,44
416524,kevin vasquez,Defensa,b3894f09,daniel gonzalez,36
728524,enzo ormeno,Defensa,0e88208c,rodrigo reinoso,54
1238262,joaquin silva,Medio,75d9c25d,joaquin pereyra,70
1119930,diego opazo,Delantero,b0491f3e,diego vallejos,64
1260127,cristobal ponce,Delantero,6eb1d34c,nestor canelon,41
567413,diego arias,Delantero,b0491f3e,diego vallejos,64
359233,joaquin torres,Delantero,e6a36fb2,bastian gomez,44
577011,ignacio nunez,Medio,9339e4be,ignacio nunez,100
401560,eryin sanhueza,Portero,54414f07,javier diaz,32
990936,jose tapia,Portero,7fe91be2,zacarias lopez,50
182208,elias hartard,Portero,54414f07,javier diaz,42
171257,byron guajardo,Defensa,3bad9aad,rodrigo brito,52
352339,sebastian diaz,Medio,6248d2f8,leandro diaz,62
120551,sebastian gallegos,Medio,7ac150ea,guillermo zuleta,53
738121,gustavo gallardo,Medio,0e0fdf06,juan cavallaro,60
883608,sebastian molina,Delantero,0aec513a,santiago dittborn,48
1149105,rodrigo dubo,Delantero,0aec513a,santiago dittborn,48
1128625,juan ignacio figueroa,Delantero,b49944a9,maximiliano guerrero,49
266779,lionel altamirano,Delantero,57822c7a,daniel campusano,55
1230395,carlos vasquez,Delantero,e333f531,leonardo valencia,45
844430,javier quinones,Delantero,048057ce,ignacio jeraldino,44
886138,sebastian pino,Defensa,62bcbe91,antonio castillo,47
1128615,dylan oyarzun,Delantero,9d8dd800,jorge oyarzun,70
294804,eduardo bauermann,Defensa,aed65960,eduardo gabriel,64
1108158,martin carcamo,Delantero,636d680a,federico martinez,65
1249352,david guerrero,Medio,0b5a3edd,david contreras,62
973527,jonathan perlaza,Delantero,0b5a3edd,david contreras,45
863709,juan pablo gallego,Delantero,82f2e5c8,juan arizala,53
862145,brayan leon,Delantero,9d68842d,brayan muniz,71
650824,jhon melendez,Delantero,c9a41f9c,vladimir hernandez,39
331756,yairo moreno,Defensa,2f0dcbb7,yeferson moreno,74
637480,enrique facusse,Portero,a2393057,manuel arias,44
1231644,santiago acha,Defensa,ee42e509,jaison mina,42
1104521,manuel caicedo,Defensa,e1fe0643,jean colorado,52
1008144,david contreras,Defensa,e1fe0643,jean colorado,43
1033148,juan escobar,Defensa,91b4b408,bairon escobar,77
1021955,carlos franco,Medio,6e159787,alexis manyoma,52
652550,manuel sanchez,Medio,7f50c23b,juan manuel valencia,60
1139219,kener gonzalez,Medio,ab64aa8c,mauricio gonzalez,73
1124862,jhon guzman,Medio,fbb09a7e,juan lobo,50
1073177,mauricio gonzalez,Delantero,997816fb,guillermo murillo,53
1116452,johan gamboa,Delantero,10af93d4,juan camilo mosquera,44
995662,facundo monin,Delantero,7f50c23b,juan manuel valencia,36
1112292,yefrei rodriguez,Delantero,2165a331,yeferson contreras,47
981184,alejandro onate,Delantero,6e159787,alexis manyoma,48
1183540,danny zuniga,Delantero,7f50c23b,juan manuel valencia,44
1265770,jhonier montiel,Delantero,ed841685,johar mejia,46
1258292,yoshan valois,Delantero,6e159787,alexis manyoma,59
1105210,jean pool trochez,Delantero,be9d2c29,jose palacios,40
1139218,favian torres,Delantero,10af93d4,juan camilo mosquera,42
599597,sebastian bermudez,Delantero,e443cde3,juan sebastian herrera,67
977367,jhon largacha,Delantero,c8d5ac07,juan ramirez,40
614973,david quintero,Portero,0cf7ab69,luis quintero,76
1106875,mateo zuleta,Delantero,ae8f76c6,alexis zapata,48
627097,pipe gomez,Delantero,e41c025a,luis gomez,70
1085489,juan gallego,Portero,4c9ea9de,juan munoz,57
1031525,jefry zapata,Delantero,6959a3a1,santiago mera,48
977739,luis palacios,Delantero,f7a0b6dc,lucas rios,61
954031,john deiby araujo,Delantero,cfaf9525,dayro moreno,41
641131,juan felipe villa,Medio,0023571b,felipe jaramillo,73
1167113,aly palacios,Delantero,81932e2e,luis diaz,48
663319,marino hinestroza,Delantero,268dec15,emilio aristizabal,51
989926,kevin parra,Delantero,f40b94ba,kevin viveros,62
1018118,sebastian urrea,Defensa,be8a645b,jean pestana,52
101031,rafael romo,Portero,996c61e5,thomas gillier,32
659799,elias valencia,Portero,b8de8627,vicente bernedo,34
1163883,luis moreno,Defensa,45ef7845,eugenio mena,52
745187,rockson renteria,Defensa,a3a8d0ca,cristian cuevas,45
914327,layan loor,Defensa,8657e860,aaron astudillo,48
669722,luis castillo,Defensa,a3a8d0ca,cristian cuevas,50
927108,ignacio mosquera,Defensa,2a21537a,ignacio perez,70
400945,kevin minda,Medio,e33dbe40,cesar pinares,42
1074487,rooney troya,Medio,cdbd6b8a,gonzalo tapia,40
76811,facundo martinez,Medio,ea8d470b,agustin farias,47
87455,luciano nieto,Medio,428cb878,lucas menossi,54
243298,ismael diaz,Delantero,e6a36fb2,bastian gomez,42
545371,emiliano clavijo,Delantero,58a160e1,nicolas castillo,50
935204,jean chala,Delantero,4535ab5d,alexander aravena,44
1114031,erick zuniga,Delantero,78e0ec4f,marcos mejia,42
704887,mateo ortiz,Medio,97ec94a5,julio joao ortiz,62
1074584,keny arroyo,Delantero,f2f06df9,renato ibarra,50
1051820,jhonnier chala,Defensa,84c0768a,anibal chala,62
995145,felix mina,Portero,e9f277d2,gianluca espinoza,44
893647,ernesto tarira,Defensa,e8a8e0b2,sebastian tararira,62
45858,christian noboa,Medio,b6b79e34,cristian erbes,69
382085,rodrigo rivero,Delantero,1391217a,washington corozo,39
441856,juan pablo ruiz,Delantero,510e052a,maicon solis,37
342792,renny jaramillo,Medio,0bbfa2e1,renni xaramilo,48
914002,diego espinosa,Delantero,f94eb3da,jeison medina,52
647802,eduardo jimenez,Portero,c3bb78dc,hamilton piedra,33
1119445,josue mendez,Portero,c3bb78dc,hamilton piedra,30
687631,mateo piedra,Defensa,3303476f,ivan piedra,71
988947,stalin morocho,Defensa,022c5161,esteban davila,36
406283,nicolas davila,Medio,8e6ead58,david noboa,64
487346,ezequiel piovi,Medio,27517ef6,lucas piovi,62
941416,ariel mina,Delantero,7e5b8ba0,freddy mina,67
398131,cristian rivero,Portero,fc70e345,stole dimitrievski,36
741251,vicent abril,Portero,fc70e345,stole dimitrievski,33
346289,mouctar diakhaby,Defensa,dc1ce4f5,cristhian mosquera,47
149498,gabriel paulista,Defensa,c92c24f0,maximiliano caufriez,50
668212,ruben iranzo,Defensa,755da865,ruben lendinez,69
328480,pepelu,Medio,c487901c,diego lopez,35
980242,ali fadal,Medio,bbf5c11b,rafa mir,47
646743,javi navarro,Medio,b4adf12d,warren madrigal,44
622992,pablo gozalbez,Medio,c487901c,diego lopez,40
636119,marco camus,Delantero,1137759d,sergi canos,45
710004,peter federico,Delantero,3d79a68c,francisco perez,62
1009766,david otorbi,Delantero,0e5ddc7c,dani gomez,45
707279,hugo gonzalez,Delantero,37e103f8,hugo duro,62
221958,roman yaremchuk,Delantero,37e103f8,hugo duro,42
941867,mario dominguez,Delantero,e6697917,domingos andre ribeiro almeida,44
1000135,joselu perez,Delantero,3d79a68c,francisco perez,59
945699,adrian pereda,Portero,f946db08,andres cespedes,50
465317,juande rivas,Defensa,2bf90480,alex pastor,43
982834,miguel santaella,Defensa,8923dfec,nelson monte,43
897521,angel recio,Defensa,8923dfec,nelson monte,43
1057392,pablo arriaza,Defensa,f15f2b36,moussa diarra,46
667997,bilal ouacharaf,Defensa,f15f2b36,moussa diarra,43
1064717,rafita,Defensa,327d75f2,einar galilea,42
396109,genaro rodriguez,Medio,9506d4a1,ramon enriquez,47
1057394,rafa rodriguez,Medio,b344c7d5,dani lorenzo,46
710008,jesus martin,Medio,c2cfbfc9,luismi,44
349873,juan hernandez,Delantero,f807f8b3,yanis rahmani,44
71918,david ferreiro,Delantero,a09bc5e8,david larrubia,64
667996,haitam abaida,Delantero,a09bc5e8,david larrubia,52
720518,roberto fernandez,Delantero,a952a529,julen lobete,48
720523,loren zuniga,Delantero,b344c7d5,dani lorenzo,50
40423,claudio bravo,Portero,ea83bfa6,rui silva,36
567504,guilherme fernandes,Portero,2ae958ab,fran vieites,52
1061277,german garcia,Portero,f76e6b4e,adrian,53
689637,chadi riad,Defensa,a55d8df5,aitor ruibal,55
457931,luiz felipe,Defensa,a55d8df5,aitor ruibal,35
34322,sokratis papastathopoulos,Defensa,6dfd8f05,romain perraud,36
630989,ricardo visus,Defensa,7f78ad23,ricardo rodriguez,70
341227,juan miranda,Defensa,6dfd8f05,romain perraud,38
971774,xavi pleguezuelo,Defensa,6dfd8f05,romain perraud,40
342385,guido rodriguez,Medio,4d9f02df,carlos guirao,36
429901,paul akouokou,Medio,82927de4,pablo fornals,38
961944,gines sorroche,Medio,da27e268,marc roca,35
668184,quique fernandez,Medio,bece776f,nabil fekir,44
895331,dani perez,Medio,94acdd4e,sergi altimira,42
246968,ayoze perez,Delantero,bed68338,abde ezzalzouli,38
278359,borja iglesias,Delantero,82927de4,pablo fornals,44
122155,willian jose,Delantero,8ae7d0ec,assane diao,43
167721,chimy avila,Delantero,253a06b9,ezequiel avila,62
349836,diego gonzalez,Defensa,5e95c000,john donald,40
947431,david lopez,Defensa,4b00cd47,david affengruber,62
720530,javi pamies,Defensa,2c82c766,jose salinas,43
545647,sergio carreira,Defensa,697295b1,pedro bigas,46
1249275,mario guilabert,Medio,936bf0cd,mario navarro,57
339816,tete morente,Delantero,aa72d004,hector pena,35
149231,fidel,Delantero,4a763ba9,rafael nunez,35
372051,sergio bermejo,Delantero,d70a000f,rodrigo mendoza,48
1064538,ali houary,Delantero,d29202c2,sory kaba,53
334222,lucas boye,Delantero,7c388b20,oscar plano,38
566036,borja garces,Delantero,25749008,elba rashani,42
145769,sergio leon,Delantero,d70a000f,rodrigo mendoza,46
399357,manu nieto,Delantero,d70a000f,rodrigo mendoza,40
1064543,nordin al lal,Delantero,41e893f1,didac castella,52
190263,predrag rajkovic,Portero,924ff27e,leo roman,32
632913,pere garcia,Portero,a2b1bca6,pere joan,62
892421,alex quevedo,Portero,924ff27e,leo roman,38
143559,matija nastasic,Defensa,f2c6ac01,martin valjent,48
65318,jaume costa,Defensa,2a0e06a2,sebastian wade,48
947432,marcos fernandez,Defensa,5fd5e542,mateu morey,37
632498,miguelito,Defensa,5db04597,pablo maffeo,38
1004518,carles sogorb,Defensa,5fd5e542,mateu morey,42
1179588,yuzun ley,Defensa,8e088e04,toni lato,33
1056655,ruben quintanilla,Medio,410b16e3,daniel luna,50
245078,nemanja radonjic,Delantero,54880c9b,marc domenech,41
947460,pau mascaro,Delantero,13ddc856,takuma asano,61
582698,florentin bloch,Portero,93467324,elmo henriksson,47
723154,pablo diez,Portero,039ae103,ruben yanez,29
171362,pablo insua,Defensa,d1c7de35,pablo garcia,70
421258,alexandru pascanu,Defensa,df80c321,lander olaetxea,50
545487,axel bamba,Defensa,df80c321,lander olaetxea,40
620163,yann kembo,Defensa,230f7fd6,diego sanchez,43
859742,pierre mbemba,Defensa,34e39a18,eric curbelo,40
1065474,borja montes,Defensa,0e91f4f6,iker martinez,40
1136418,tomas fuentes,Defensa,21d5cdc4,guillermo rosas,43
87469,cote,Defensa,c00097d2,rober,44
636303,enol coto,Defensa,b9d0446f,nikola maras,38
202984,roque mesa,Medio,0d78c8e2,pierre mbemba,52
812902,jonathan varane,Medio,99dde7fc,jonathan dubasin,71
374077,christian rivera,Medio,337bccc5,nacho martin,43
208022,giovanni zarfino,Medio,1b2f8c73,dani queipo,44
536823,oscar castro,Medio,e9e8c5ca,gaspar campos,56
1065472,alex lozano,Delantero,469a6a55,alejandro lozano,74
719727,diego boza,Delantero,5291f765,esteban lozano,42
620164,haissem hassan,Delantero,e9e8c5ca,gaspar campos,44
255995,mario gonzalez,Delantero,469a6a55,alejandro lozano,40
190804,uros djurdjevic,Delantero,05816e19,juan ferney otero,38
1065477,marcos fernandez,Delantero,05816e19,juan ferney otero,55
1184130,cristian acerete,Delantero,5291f765,esteban lozano,40
455363,joan femenias,Portero,14e05913,alfonso pastor,37
939445,alex primo,Portero,f38284bb,alejandro primo,72
257851,ruben vezo,Defensa,de204fbb,jorge cabello,35
258475,nikola maras,Defensa,cacfc380,marcos navarro,54
158791,sergio postigo,Defensa,c748a0b2,diego pampin,38
243760,alex munoz,Defensa,01cc0c90,unai elgezabal,42
962125,buba sangare,Defensa,40498af1,andres garcia,40
197545,ander capa,Defensa,40498af1,andres garcia,61
947115,xavi grande,Defensa,40498af1,andres garcia,58
396340,oscar clemente,Medio,56bcaaa0,carlos alvarez,43
611198,alex blesa,Medio,56bcaaa0,carlos alvarez,50
856156,carlos benitez,Medio,56bcaaa0,carlos alvarez,64
974251,lass kourouma,Medio,e8a0d2f7,oriol rey,36
1063334,carlos jimenez,Medio,56bcaaa0,carlos alvarez,64
638235,alejandro cantero,Delantero,56bcaaa0,carlos alvarez,58
557057,roger brugue,Delantero,66d0860c,brugui,56
1232057,paco cortes,Delantero,d7d3c5f3,carlos espi,45
242532,rober ibanez,Delantero,2fbe6af0,ivan romero,70
422460,dani gomez,Delantero,2fbe6af0,ivan romero,57
65263,jordi masip,Portero,05d950c4,arnau rafus,36
51710,sergio asenjo,Portero,12c6cbef,andre ferreira,44
709999,victor rofino,Defensa,381dbcfc,david torres,40
93935,sergio escudero,Defensa,15937e17,eray comert,46
940616,ivan garriel,Defensa,60359288,javi sanchez,42
895333,koke iglesias,Defensa,feb8ba62,jorge gonzalez,44
205569,mickael malsa,Medio,00eba9c9,selim amallah,54
282727,monchu,Medio,919dd4b1,raul moro,40
631055,alberto quintana,Medio,a9aff11a,mario martin,43
956517,jesus martinez,Medio,a9aff11a,mario martin,54
960948,eugene frimpong,Medio,428a06a7,victor meseguer,40
343273,joni montiel,Medio,53507968,stipe biuk,45
926763,chuki,Medio,0525a80f,chuky san jose,42
587520,stipe biuk,Delantero,0525a80f,chuky san jose,42
924447,tunde akinsola,Delantero,70107d4d,ivan sanchez,46
635881,manu pozo,Delantero,c93231dc,anuar,43
1176519,adrian arnu,Delantero,218bc8d2,adrian baquerin,77
716163,ivan cedric,Delantero,70107d4d,ivan sanchez,61
18644,alvaro negredo,Delantero,70107d4d,ivan sanchez,38
634430,israel salazar,Delantero,70107d4d,ivan sanchez,46
165467,stole dimitrievski,Portero,117cd0a8,morro,26
717957,jorge moreno,Defensa,db001fa9,alfonso espino,38
638588,martin pascual,Defensa,b1b99435,andrei ratiu,46
498529,miguel crespo,Medio,715bf047,james rodriguez,50
932349,diego mendez,Medio,eea5130e,pedro diaz,45
560483,randy nteka,Medio,db8f0eba,adri embarba,35
195605,jose pozo,Medio,715bf047,james rodriguez,42
153427,bebe,Delantero,db8f0eba,adri embarba,25
1045767,pablo munoz,Delantero,49dbab27,isaac palazon camacho,44
362086,isi palazon,Delantero,49dbab27,isaac palazon camacho,78
207834,bono,Portero,c25f14a7,alberto lopez,35
94308,marko dmitrovic,Portero,6ae4bd6f,matias arbol,37
833884,rafael romero,Portero,7bf09d25,rafa,47
25557,sergio ramos,Defensa,112521d1,adria pedrosa,48
767229,diego hormigo,Defensa,114bbdee,loic bade,45
1032280,oso,Defensa,112521d1,adria pedrosa,25
15956,jesus navas,Defensa,0a69de7b,kike salas,48
711626,dario benavides,Defensa,893268ab,dario fuentes,71
263727,joan jordan,Medio,cc6de655,juanlu sanchez,48
32467,ivan rakitic,Medio,cc6de655,juanlu sanchez,38
569876,xavi sintes,Medio,3f10bd22,jesus navas,45
718581,lulo dasilva,Medio,4c6facae,djibril sow,43
935342,alberto collado,Medio,6ba76de1,alberto lopez,71
607224,hannibal,Medio,c14bc029,saul niguez,42
743387,stanis idumbo,Medio,c5642098,manu bueno,43
628926,miguel capitas,Medio,e7f3e8a7,chidera ejuke,44
20005,papu gomez,Delantero,d2ba7592,israel dominguez,46
111630,erik lamela,Delantero,a96e9b5c,mateo mejia,45
177847,adnan januzaj,Delantero,68ad2350,alvaro pascual,44
433049,youssef en-nesyri,Delantero,3f10bd22,jesus navas,36
361254,rafa mir,Delantero,d2ba7592,israel dominguez,42
225020,mariano diaz,Delantero,be719093,isaac romero,50
934420,ibra sow,Delantero,be719093,isaac romero,40
417913,alvaro valles,Portero,8194b09d,alvaro killane,74
284430,aaron escandell,Portero,8194b09d,alvaro killane,55
749978,ale gorrin,Portero,8194b09d,alvaro killane,42
588426,saul coco,Defensa,9c137b36,alex suarez,30
390823,eric curbelo,Defensa,db714daf,benito ramirez,46
678406,sergi cardona,Defensa,e7630876,mika marmol,42
1011316,gabriel palmero,Defensa,db714daf,benito ramirez,41
513970,julian araujo,Defensa,3a18abe2,juan herzog,58
230222,alvaro lemos,Defensa,853f211e,alex munoz,45
203516,nuke mfulu,Medio,618f396a,manuel fuster,52
1019408,inaki gonzalez,Medio,5418d47c,fabio gonzalez,79
153238,jonathan viera,Medio,ec7c84c2,javier munoz,46
913955,yadam santana,Medio,4737cebe,adnan januzaj,54
282672,benito ramirez,Delantero,833fb62e,sandro ramirez,71
223725,munir el haddadi,Delantero,b92b456a,marc cardona,43
355689,sory kaba,Delantero,c2c8897d,alberto moleiro,42
237617,cristian herrera,Delantero,833fb62e,sandro ramirez,40
940462,pau ferrer,Delantero,618f396a,manuel fuster,52
453704,alvaro fernandez,Portero,8f29e08b,juan perez,46
274753,carlos gutierrez,Defensa,346feec5,jeremy blasco,41
709339,nacho garcia,Defensa,8fa6026e,tony abad,38
1008957,fadia fofana,Defensa,8fa6026e,tony abad,48
1094227,diego espinosa,Defensa,3c3bd9fa,diego gonzalez,57
406773,ivan martos,Defensa,b261ed19,ignasi vilarrasa,44
327207,juanjo nieto,Defensa,978cd030,jorge pulido,42
946291,alin serban,Defensa,957251b2,ruben pulido penas,48
183436,kento hashimoto,Medio,ae0b87db,patrick soko,37
634460,alex balboa,Medio,d78c9429,axel bejarano fernandez,41
635859,fernando guerrero,Medio,b68138a8,javier hernandez,55
718203,manu rico,Medio,ae0b87db,patrick soko,48
971693,david garcia,Medio,5cb4b948,alvaro novials,46
240849,elady zorrilla,Delantero,0b85df35,marc torra,50
443290,enzo lombardo,Delantero,0b85df35,marc torra,35
531829,dani escriche,Delantero,bb4b1242,sergi enrich,48
522719,samuel obeng,Delantero,bb4b1242,sergi enrich,42
315095,abou kante,Delantero,4adbda62,ayman arguigue,42
308982,jose angel carrillo,Delantero,e0140385,hugo vallejo,45
648076,jovanny bolivar,Delantero,9d4c3227,gerard valentin,47
632904,rafa tresaco,Delantero,0b85df35,marc torra,45
1124142,diego aznar,Delantero,bb4b1242,sergi enrich,43
741255,iker gil,Delantero,e330a39b,iker unzueta,67
626954,imanol garcia de albeniz,Defensa,ab7bf91d,daniel vivian,49
834487,hugo rincon,Defensa,b6e50615,yuri berchiche,32
447052,peru nolaskoain,Medio,bdb624a3,oihan sancet,44
178425,dani garcia,Medio,2381eead,javi marton,45
34601,raul garcia,Medio,2f5c78ca,mikel jauregizar,44
1056971,aingeru olabarrieta,Delantero,a461f098,adu ares,44
129374,marc martinez,Portero,33d2c795,toni fuidias,32
167228,raul lizoain,Portero,a9ab3b32,pablo cunat,35
536843,jose saldana,Portero,0284f8ea,nono gomez,36
62947,tomas mejias,Portero,33d2c795,toni fuidias,50
